name,address,phone,type,delivery_route,beat_name,team_id
"P K SALES","DOIWALA, DOIWALA","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"NEW CITY CHEMIST","SHIMLA BYPASS RD, NEAR DOBHAL AND NAVI","+919761431991","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"A ONE PHARMACY","PATEL NAGAR, OPP BOBBY KITCHEN","+918979131118","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"BANWARI LAL ATAMA RAM","SAHARANPUR, SAHARANPUR CHOWK","","General Trade","Unassigned","Unassigned",MA
"GURU NANAK CHEMIST","MACCHI BAZAAR, OPP GURUDWARA","+919412008480","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"SIMRAN PHARMACY","MEHANT INDRESH, DDN","+918077535855","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"SHIV SHAKTI MEDICOS","MATA MANDIR, MATA MANDIR ROAD","+919897593336","General Trade","RACE COURSE","RACE COURSE",MA
"NEW DEV MEDICOSE","LIC BUILDING, DHARAMPUR","+917453888278","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"BALI MEDICOS","RAJPUR ROAD, RAJPUR ROAD","","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"MAA CHEMIST","KAMLA PALACE, OPP KAMLA PALACE","+917895681620","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"ARYAN GENERAL STORE","KAMLA PALACE, OPP KAMLA PALANCE HOTEL","+919760325963","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"NIHARIKA GENERAL STORE","KAMLA PALA, OPP KAMLA PALACE","+919897425929","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"KRISHNA PROVISION STORE","MANDI, NIRANJANPUR MANDI","+917300663652","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"AGGARWAL MEDICAL","BUDHI CHOWK, BUDHI CHOWK","+917017188561","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"MITHLESH AGRICULTURE","ITBP ROAD, NEXT TO ASHIRWAD DEPT STORE","+919650326398","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"ROYAL MEDICAL","SEWLA KALA, OPP ANSH PROV","+917895852557","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"H K AGGARWAL","DEHRAKHAS, AFTER HINDWAN DEPT STORE 500 METER","+919897749999","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"SHREE NARAYAN PHARMACY","NEHRU COLO, LAXMI CHOWK","+918193837721","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"PANKAJ GEN STORE","NEHRU COLONY, NEHRU COLONY","+919368906939","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"BHAWANI GARMENTS& COSMETICS- RAJPUR","RAJPUR UPPER NEAR SHEEL PROV","+919548850586","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"CHAUHAN MEDICOS","NEAR LAVANA MALL, LAVANA MALL, 2 TO 4 PM CLOSED","+919897637883","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"SUGAN CHAND","RAJPUR, MDDA PARK UCO BANK","+919412901813","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"SMART VALUE STORE","KARGI, KARGI","+917060857244","General Trade","KARGI","KARGI",MA
"RASHI COLLECTION","PREMNAGAR, NEAR SONI MEDICOS (OPP SIDE)","+919808590101","General Trade","PREM NAGAR","PREM NAGAR",MA
"KHALSA COSMETIC","PREMNAGAR, PREMNAGAR","+919520999892","General Trade","PREM NAGAR","PREM NAGAR",MA
"MAA SANTOSHI CHEMIST","DOON HOSPITA, OPP. DOON HOSPITAL","+918057080709","General Trade","RACE COURSE","RACE COURSE",MA
"M S MEDICAL","DOON HOSPITAL, OPP DOON HOSPITAL","+917454903335","General Trade","RACE COURSE","RACE COURSE",MA
"DAILY ESSENTIAL","KALIDAS ROAD, KALIDAS ROAD","+919719077528","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"MAHAWAR GENERAL STORE","DEHRA KHAS, DEHRA KHAS","+919411137255","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"AKASH MEDICOS","BUDHI CHOWK, BUDHI CHOWK","+919412937012","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"RETAIL CUSTOMER A/C","","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"OLD THE FAMILY MART","HATTHIBARKALA, HATTHIBARKALA","+919927679926","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"ABHISHEK COSMETICS","BUDHOWALA, BUDHOWALA","+919997605841","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"RAWAT GEN STORE","BUDHOWALA, BUDHOWALA","+919808511550","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"OLD CARE N CURE","SUBHASH NAGAR, SUBHASH NAGAR","+918171665176","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"AS PRO STORE","HANUMAN CHOWK, HANUMAN CHOWK","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"MUKESH AATA CHAKKI","DALANWALA, DALANWALA","+919411362050","General Trade","RACE COURSE","RACE COURSE",MA
"SRISHTI MEDICAL STORE","BUDHIWALA, NEAR AGGARWAL STORE","+918192870273","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"PARIJAT PHARMACY","BUDHIWALA, BUDHIWALA","+918755126985","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"AAYUSH MEDICAL STORE","BADOWALA, BADOWALA","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"SUNDRAM NARAYAN INDUSTRY","SD ROAD, MANDAKANI VIHAR","+917302907321","General Trade","SD ROAD","SD ROAD",MA
"JENUS LIFESCIENCE","RISHI VIHAR, RISHI VIHAR","+919457891264","General Trade","ZNPA","ZNPA",MA
"TASHU STORE","BUDUWALA, BADOWALA","+917456014141","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"BABU SHANKAR","GURU ROAD, NEAR BASTI KALYAN ASHRAM","+918865808201","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"MARS MEDICOS","FUWARA CHOWK, RING ROAD FUWARA CHOWK","+919068888023","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"MAA BHAGWATI WHOLESALE","DEEP NAGAR, DEEP NAGAR","+918433445098","General Trade","Unassigned","Unassigned",MA
"SHIVA COSMETICS & BOOK DEPOT","ITBP ROAD","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"TOP BAKERS N CONF","MAJRI MAFI, NAWADA ROAD","+917060738777","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"SWEETY MEDICAL","RACE COURSE, SURI CHOWK","+917253911817","General Trade","RACE COURSE","RACE COURSE",MA
"RAUTHAN GEN STORE","RING ROAD, NEAR JAGDAMBA MEDICAL","+919520225002","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"SITARAM ALOK KUMAR","DAKRA, NEAR RENU MEDICAL","+919897534711","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"SUNIL PROV STORE","CHUKKUWALA, CHUKKUWALA","+917088835402","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"HARI RAM N SONS","LYASA CHOWK, NEAR SHAGUN COLLECTION","+919412438483","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"PAL MEDICOS","BUDUWALA, BADOWALA","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"KAPOOR KIRANA STORE","DHARAMPUR, NEAR GULATI CHEMIST","+919870634528","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"SHARDA STORE","MOHKAMPUR, NEAR MAHAWAR PROV STORE","+918909810181","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"GUPTA GEN STORE","CANAL ROAD, OPP UNIVERSAL SALES","+919706707178","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"KHUSHI FAMILY STORE","BUDOWALA, NEAR PETROL PUMP BUDOWALA","+917021353544","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"TARA HEALTH CARE","BUDOWALA, DEFENSE COLONY BUDOWALA","+917017860714","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"DAUGHTER STATIONARY","MANDAKANI VIH, MANDAKANI VIHAR","+919027785425","General Trade","SD ROAD","SD ROAD",MA
"FAIR DEAL CHEMIST","DOON HOSPITAL, DOON HOSPITAL","","General Trade","RACE COURSE","RACE COURSE",MA
"TAVISHI AGENCY","DEHRA KHAS, DEHRA KHAS","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"DOON BEAUTY COSMETIC","KALIKAMANDIR, NEAR KALIKA MANDIR","+917668269473","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"NITIN GEN STORE","NIMBUWALA, NIMBUWALA, PAYMENT 2 PM SE PEHELE","+919410154026","General Trade","KAULAGARH","KAULAGARH",MA
"AMIT CHAWLA STORE","HANUMAN CHOWK, SUBJI MANDI","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"SONIYA COSMETIC","BHANDARI BAGH, NEAR AL ENTERPRISES","+916398680923","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"JUGRAN BAKERS","RING ROAD, NEAR GANPATI STORE","+919412953003","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"SHUBHAM GEN STORE","PREMNAGAR, PREMNAGAR","+918433245407","General Trade","PREM NAGAR","PREM NAGAR",MA
"BBN CHEMIST","DHARAMPUR, OPP KOMAL COSMETIC","+919760212621","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"JAI MAA DURGA SUPER ST","PREM NAGAR, NEAR RAGHUWARMEDICAL THAKURPUR ROAD","+919568122767","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"O2 ZONE","PREM NAGAR, TYAGI MARKET OPP MINI STORE","+918630378531","General Trade","PREM NAGAR","PREM NAGAR",MA
"SARTHAK STORE","KHURABURA, BINDAL ROAD","+919557313011","General Trade","CHAKRATA ROAD","CHAKRATA ROAD",MA
"VAISHNAVI MEDICAL","RING ROAD, NEAR 6 NO PULIYA","","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"DIMRI MEDICAL","BUDOWALA, NEAR RAWAT GENERAL STORE","+919760635300","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"OLD SHIVAYE SUPER STORE","DEFENCE C, NEAR SHRI RAMA MEDICAL","+918755679473","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"SHANNU DEPT STORE","GMS ROAD, OPP SAFFRON LEAF","+919634581007","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"SANJAY PROV STORE","NALAPANI ROAD, NEAR VINAY PROV","+919837307693","General Trade","KARANPUR","KARANPUR",MA
"RESHAM PHARMACY","CHAKRATA ROAD, CHAKRATA ROAD","","General Trade","PANDITVARI","PANDITVARI",MA
"UNIVERSAL SALES","CANAL ROAD, CANAL ROAD","","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"A P MEDICOS","MALSI, MAIN MUSSORIE ROAD","+919760204781","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"ASHOK ANIL ENTERPRISES (LLP)","PATE, PATEL NAGAR","","General Trade","Unassigned","Unassigned",MA
"ASHOK ANIL ENTERPRISES (LLP)","SUDH, SUDDHOWALA","","General Trade","Unassigned","Unassigned",MA
"ASHOK ANIL ENTERPRISES (LLP)","LAVA, LAVANA MALL","","General Trade","Unassigned","Unassigned",MA
"ASHOK ANIL ENTERPRISES (LLP)","KEDA, KEDARPUR","","General Trade","Unassigned","Unassigned",MA
"ASHOK ANIL ENTERPRISES (LLP)","VASA, VASANT VIHAR","","General Trade","Unassigned","Unassigned",MA
"ASHOK ANIL ENTERPRISES (LLP)","KESH, KESHAV ROAD","","General Trade","Unassigned","Unassigned",MA
"BANGA ELECTRICALS","BALLIWALA CHOWK, BALLIWALA CHOWK","+917451068440","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"KHALSA MEDICAL STORE","PATEL NAGAR, OPP PNB BANK PATEL NAGAR","+919068591237","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"SHAKUNTALA MEDICAL STORE","TURNER R, TURNER ROAD","+918954634632","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"ABHI ENTERPRISES","HANUMAN CHOWK, HANUMAN CHOWK","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"HIMALAYAN EAST & WEST CITY CHEMIST","HARIDWAR ROAD","+910135266690","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"RASIK RAM","DEHRADUN","","General Trade","ZOTHER","ZOTHER",MA
"N K DEPT STORE","MAJRI MAFI, MAJRI MAFI","+919897223619","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"ASHOK ANIL ENTERPRISES (LLP)","IT P, IT PARK","","General Trade","Unassigned","Unassigned",MA
"MJ TRADERS","SEWLA KALA, AFTER NEHA COSMETICS","","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"KG VENTURES","KARGI, FRESH BERRY","","General Trade","KARGI","KARGI",MA
"OM SAI MEDICAL STORE","SAI LOK, SAI LOK PHASE-1","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"STOP & SHOP","RING ROAD, RING ROAD","+918909079438","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"LAXMI COSMETICS","RAIPUR ROAD, NEAR SHIV MANDIR","+919675308451","General Trade","RAIPUR","RAIPUR",MA
"SHIVALYA MEDICAL","RAIPUR CHOWK, RAIPUR CHOWK","+917248261558","General Trade","RAIPUR","RAIPUR",MA
"SAMRIDHI STORE","KAULAGARH, NEAR ROSHNI ENTERPRISES","+917895130048","General Trade","KAULAGARH","KAULAGARH",MA
"AROMA GIFT GALLERY","KARANPUR, KARANPUR","+918171190542","General Trade","KARANPUR","KARANPUR",MA
"GURU KRIPA FAMILY CAMP","BALLUPUR, BALLUPUR","+919897346932","General Trade","KAULAGARH","KAULAGARH",MA
"ORANGE DEPT STORE","SAI LOK, GMS ROAD","+919899901836","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"AJAY THAPA","","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"BHAWANI MEDICOS","CANAL ROAD, NEAR BALA SUNDRI MANDRI","+918006901092","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"K & C ALLIANCES","GMS ROAD, GMS ROAD","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"GURU KRIPA STORE","SAI LOK, SAI LOK","+919837771090","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"R R COSMETICS","RISHI VIHAR, RISHI VIHAR ITBP","+917017122801","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"SHREE VINAYAK MEDICAL","ARAGHAR, ARAGHAR CHOWK","","General Trade","RACE COURSE","RACE COURSE",MA
"JITENDER JI KAI","","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"VAIBHAV CHEMIST","PRINCE CHOWK, NEAR JAIN DHRAMSHALA","+918171651355","General Trade","RACE COURSE","RACE COURSE",MA
"VIJAY SAHNI","","+916398779448","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"NARENDER SINGH","SAHARANPUR, SAHARANPUR","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"ASHVINI TAKRAL","SAHARANPUR, SAHARANPUR","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"PANWAR MEDICAL","DHARAMPUR, NEAR SAGAR TRADING","+919528206238","General Trade","RACE COURSE","RACE COURSE",MA
"INDIAN MEDICAL","NIRANJANPUR, NEAR GANPATI CORNER","+918445838439","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"HAPPY HEALTH SWADESHI HERBAL MART","NEAR UK12 STORE BANSAL HOME","+919719624333","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"SAMRIDHI STORE","CANAL ROAD, NEAR SANGAM DAIRY & STORE","","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"BISHT PRO STORE","MATA MANDIR ROAD, NEAR LAXMI MEDICAL","","General Trade","RACE COURSE","RACE COURSE",MA
"ASHOKA STORE","CLEMENT TOWN, CLEMENT TOWN","+917351765636","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"NEGI MINI MART","GANGOTRI VIHAR, KANDOLI CANAL ROAD","+919897954760","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"RAJEEV TRADING","DAKRA, DAKRA","+919897860127","General Trade","KAULAGARH","KAULAGARH",MA
"MANISH THAPA STAFF","","","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"FAYDA BAZAR","RING ROAD, RING ROAD","+919719591739","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"SANJEEVANI MEDICOS","RAIPUR, EXTREME BAD PAYMENT IN JA","+918077302662","General Trade","ZNPA","ZNPA",MA
"DINESH STORE","VIKAS NAGAR, VIKAS NAGAR","+919557334184","General Trade","ZOUTER","ZOUTER",MA
"SATYAM MEDICAL STORE","PREMNAGAR, NEAR MAKIN SUPER STORE","+918006640190","General Trade","PREM NAGAR","PREM NAGAR",MA
"ANUJ KUMAR","MERCHANDISER, MERCHANDISER","","General Trade","ZRING ROAD","ZRING ROAD",MA
"VINAYAK MEDICOSE","ITBP ROAD, NEAR PRAGATI STORE","+919736248485","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"GATIMAN WELLNESS MEDICAL","GOVIND G, GOVIND GARH","+919557331278","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"PARASHREE MEDICARE","SARASWATI VIHA, NEAR PARAS CONF. SARASWATI VIHAR","+919758343001","General Trade","RACE COURSE","RACE COURSE",MA
"AGGARWAL MEDICOS","TILAK ROAD, TILAK ROAD","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"MANU MEDICOS CENTRE","SHIMLA BYPASS, SHIMLA BYPASS ROAD","","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"B LAL & COMAPNY","TAPOVAN, TAPOVAN","+919412974562","General Trade","RAIPUR","RAIPUR",MA
"OM MEDICAL","MALIK CHOWK, NEAR MALIK CHOWK","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"ROYAL BAKERS","DEHRA KHAS, NEAR GANPATI MEDICAL","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"RAUTELA PROV.","DHARAMPUR, DHARAMPUR","+918126200325","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"MEENAKSHI GEN STORE","KALIDAS ROAD, KALIDAS ROAD","","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"LIFE LINE MEDICAL","DEHRA KHAS, OPP GANPATI MEDICAL","+919520820435","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"S L MEDICOS","ITBP ROAD, ITBP ROAD","+917983729067","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"PARMOD PHARMACY","DOON HOSPITAL, OPP SURBHI CHEMIST","","General Trade","RACE COURSE","RACE COURSE",MA
"NEW CHEMIST","PATEL NAGAR, OPP BOBBY KITCHEN","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"DIVYA COSMETIC","HANUMAN CHOWK, HANUMAN CHOWK","+919520749057","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"SEEMA GENERAL STORE","CHANDRABANI, CHANDRABANI CHOWK, DEHRADUN","","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"KRISHNA STORE","PATHRI BAGH CHOWK, DEHRA KHAS","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"OLD BHATT MEDICOS","RAJEEV NAGAR, OPP BAILWAL COSMETICS","+918743949424","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"RAKSHIT GEN STORE","KAULAGARH, KAULAGARH","","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"MAHAVEER GENS STORE","DEHRAKHAS, DEHRA KHAS","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"SUHAG BANGLE","SEEMA DWAR, NEAR KUKRETI MEDICAL","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"RAWAT GEN STORE","KANDOLI, NEAR TRIMURTI GEN STORE","+919927888745","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"MONAL PHARMACY","GAURAKHPUR, GAURAKHPUR","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"TOP CHEMIST","GANDHI GARAM, OPP SHANI BALAJI MANDIR","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"PHOENIX SOLUTION","RAJENDRA NAGAR, NEAR PARADISE COSMETICS","+918273738673","General Trade","PANDITVARI","PANDITVARI",MA
"MADHU BROTHERS & CHEMIST","KAULAGAR, KAULAGARH","","General Trade","PANDITVARI","PANDITVARI",MA
"ASHU RAVINDER","HANUMAN CHOWK, HANUMAN CHOWK","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"KANHAIYA MEDICOS","NEAR BANSAL HOME, BANSAL HOME","+918859836809","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"OM SHANTI OM PHARMACY","RING ROAD, NEAR INDIAN ACADEMY SCHOOL","+917505258725","General Trade","MOHKAMPUR","MOHKAMPUR",MA
"RADHE RADHE MINI MART","GAURAKHPUR, NEAR MAHALAXMI MEDICAL GAURAKHPUR","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"FRESH N EASY 2","OLD MUSSOORIE ROAD, MUSSOORIE DIVERSION","","General Trade","F N E","F N E",MA
"ANSHIKA COSMETICS","RISHI VIHAR, RISHI VIHAR","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"ELEGANT PLAZA","DHARAMPUR, NEAR HANUMAN MANDIR","+916397413001","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"SHREE BALAJI MEDICOS","CANAL ROAD, CANAL ROAD","+917830993331","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"GROVER MARKETING","26 BANKHANDI RISHIKESH","+919808600201","General Trade","DHARAMPUR 2nd","DHARAMPUR 2nd",MA
"DEVANSH HOME NEEDS","DEHRA KHAS, DEHRA KHAS","","General Trade","DEHRA KHAS","DEHRA KHAS",MA
"SAPNA COLLECTION","TAPOVAN ROAD, TAPOVAN ROAD","","General Trade","RAIPUR","RAIPUR",MA
"APNA TRADERS","HANUMAN CHOWK, JHANDA BAZAR","","General Trade","HANUMAN CHOWK","HANUMAN CHOWK",MA
"HANSRAJ GUPTA & BROTHERS","GANDHI, GANDHI GRAM","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"UJJWAL BHAVISHYA OPPURTUNITY","TAPOVAN ROAD","","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"REALING TATOO","MDDA COLONY DALANWA, DALANWALA","","General Trade","RACE COURSE","RACE COURSE",MA
"SONY NITIN ENTERPRISES","EKTA VIHAR, NEAR JAIN DAIRY EKTA VIHAR SD ROAD","+918218543067","General Trade","SD ROAD","SD ROAD",MA
"SHIV MEDIOCS","KANWALI ROAD, KANWALI ROAD","+916398629449","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"LOCMA MART","RISHI VIHAR, RISHI VIHAR","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"AJAY CHANA STAFF","","","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"DAILY NEEDS STORE","RAJPUR ROAD, NESHVILLA ROAD NEAR KUMAR STORE","+918979540032","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"8 TEN DAILY NEEDS","SD ROAD UPPER, SD ROAD","+919058601117","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"VIHAAN MEDICAL","DL ROAD, DL ROAD","+919897926705","General Trade","KARANPUR","KARANPUR",MA
"SIDDHARTH & COMPANY","RAMADA HOTEL, CHAKRATA ROAD","+919761064942","General Trade","PANDITVARI","PANDITVARI",MA
"MAHAVEER MEDICAL","KAULAGARH ROAD, NEAR SHANVI CHEMIST","+918755400443","General Trade","PANDITVARI","PANDITVARI",MA
"GYAN MEDICOS","CANAL ROAD, CANAL ROAD","+917895998207","General Trade","RAJPUR LOWER","RAJPUR LOWER",MA
"RAM JI GENERAL STORE","DL ROAD, PARCHUN KI DUKAN","+917983597228","General Trade","KARANPUR","KARANPUR",MA
"CHOICE GEN STORE","KARANPUR, MAIN MARKET NEAR JINDAL STORE","+919897469833","General Trade","KARANPUR","KARANPUR",MA
"HARI OM DEPT","THAKURPUR ROAD, NEAR PUSHPA GEN STORE","+917818978395","General Trade","PREM NAGAR","PREM NAGAR",MA
"BHARDWAJ BROTHERS","TURNER ROAD, BEFORE SHREE GANESH MEDICAL","+917017680209","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"SAPNA COLLECTION","SEWLA KALA, CHANDRABANI ROAD","+918958532132","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"KABIR MART","TURNER ROAD, NEAR HIMGIRI STORE","+917017911198","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
"RANA GEN STORE","NESHVILLA ROAD, NEAR BALODI MEDICOS","+919897888270","General Trade","NESHVILLA ROAD","NESHVILLA ROAD",MA
"THE BEAUTY SHOP","GOVIND GARH, GOVIND GARH","+918534028736","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"GARHWAL STORES","RAJENDRA NAGAR, NEAR RELIABLE MEDICAL","+919897211608","General Trade","PANDITVARI","PANDITVARI",MA
"UPADHAYAY AND CO","DALANWALA, NEAR TAMANNA MEDICAL","","General Trade","RACE COURSE","RACE COURSE",MA
"SAI STORE","JOHRI GAON, OPP SAKLANI DAIRY","+919837188495","General Trade","RAJPUR UPPER","RAJPUR UPPER",MA
"RANA DEPT","JOHRI GAON, AFTER YUVIKA MINI MART","+917017843001","General Trade","ZSHOP CLOSED","ZSHOP CLOSED",MA
"MAIGNET SUPER STORE","HARIDWAR ROAD, HARIDWAR ROAD","","General Trade","FUWARA CHOWK","FUWARA CHOWK",MA
"STYLISH SMILE","DL ROAD, OPP GUPTA PROV","+918126514243","General Trade","KARANPUR","KARANPUR",MA
"MANYA COSMETIC","KARANPUR, MAIN MARKET","+918860330183","General Trade","KARANPUR","KARANPUR",MA
"SANGEETA COSMETICS","CHANDRABANI RD, OPP SAPNA COLLECTION","+918445814894","General Trade","CLEMENT TOWN II","CLEMENT TOWN II",MA
"ASHOK ENTERPRISES","KISHAN NAGAR, SIRMOR MARG","+919557305708","General Trade","KAULAGARH","KAULAGARH",MA
"UNIYAL SUPER STORE","KARGI, DOON UNIVERSITY ROAD","+916283405633","General Trade","KARGI","KARGI",MA
"TATVANO","ITBP ROAD, GICCHI SUPERMARKET","+919760515557","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"F B MART","RISHI VIHAR, NEAR RR COSMETICS","+918433042756","General Trade","ITBP-GOVIND GARH","ITBP-GOVIND GARH",MA
"ZEBA COSMETICS","TURNER ROAD, NEAR KABIR MART","+917668583609","General Trade","CLEMENT TOWN","CLEMENT TOWN",MA
