name,address,phone,type,delivery_route,team_id
"SANJAY MEDICAL - DARSHANI GATE","BABU GANJ","9411312384","General Trade","HANUMAN CHOWK",MA
"OM MEDICAL - KEDARPURAM","NEAR TRILOK MEDICAL","","General Trade","ZSHOP CLOSED",MA
"SEMWAL MEDICAL - AJABPURKALA","AJABPUR KALAN MOTHROWALA ROAD",""9997643709","General Trade","8755947474"",MA
"NARESH STORE - NESHVILLA ROAD","NESHVILLA ROAD","7895433999","General Trade","NESHVILLA ROAD",MA
"JANTA MEDICAL - RAIPUR","RAIPUR","9760925336","General Trade","ZSHOP CLOSED",MA
"PURAN PROV STORE - RAIPUR","RAIPUR CHOWK","9897885678","General Trade","RAIPUR",MA
"BHAGIRATHI MEDICAL - RAIPUR","RAIPUR","9458927545","General Trade","RAIPUR",MA
"MEDICINE HUB - LADPUR","RAIPUR ROAD, LADPUR","9808185558","General Trade","ZSHOP CLOSED",MA
"AAYUSH COSMETICS - RISHI VIHAR","NEXT TO DWARIKA STORE","8755813508","General Trade","ITBP-GOVIND GARH",MA
"ASHTHA VINAYAK TRADING CO. - DDN","""28, MAHADEV VIHAR, GMS ROAD""","Uttarakhand","General Trade","05",MA
"GANDHI STORE - CANAL ROAD","CANAL ROAD","7055569414","General Trade","ZSHOP CLOSED",MA
"GROWELL PHARMACY - NIRANJANPUR","INDIRA MARG, NEAR INDANE GAS GODAM","8957178740","General Trade","DEHRA KHAS",MA
"LIFE CARE MEDICAL - BRAHMPURI","BRAHMPURI","9675629501","General Trade","DEHRA KHAS",MA
"A TO Z STORE - BRAHMPURI","BRAHMPURI","","General Trade","DEHRA KHAS",MA
"SADHNA KAPOOR","NEW DELHI - 110044","","General Trade","Unassigned",MA
"OCEAN FLY","NEW DELHI","","General Trade","Unassigned",MA
"JEPAA GEN STORE - SEWLA KALA","NEAR KARTIK MEDICAL","9557223322","General Trade","CLEMENT TOWN II",MA
"VINOD PROVISION - CHANDRABANI ROAD","OPPOSITE RAJ MEDICAL","7456063268","General Trade","CLEMENT TOWN II",MA
"CUTE & CLASSIC - SEWLA KALA","NEAR VINOD PRO STORE","9368197019","General Trade","CLEMENT TOWN II",MA
"MOHINI SALES - KOTWALI","PALTAN BAZAR","","General Trade","HANUMAN CHOWK",MA
"SHREE LAXMI COLLECTION - RING ROAD","ALAKNANDA ENCLAVE","7017428277","General Trade","MOHKAMPUR",MA
"SHRINGAR COSMETICS - KEDARPURAM","KEDARPURAM, NEAR MAA DURGA MEDICAL","","General Trade","Unassigned",MA
"SIDHIQUI COSMETICS - DEHRAKHAS","DEHRAKHAS","7017834154","General Trade","DEHRA KHAS",MA
"RISHI DAIRY - SD ROAD","OPP NEGI AATA CHAKI, SD ROAD","8630443366","General Trade","SD ROAD",MA
"OM MEDICAL - LOVELY MARKET","LOVELY MARKET","9639466020","General Trade","PANDITVARI",MA
"GAURI SHANKER KISHORI LAL - PANDITV","PANDITVARI","9412915269","General Trade","PANDITVARI",MA
"NATRAJ WHOLESALE & RETAIL - KHURBUA","KHURABURA","8126116211","General Trade","CHAKRATA ROAD",MA
"A K MEDICOS - SEWLA KALA","SEWLA KALA","7351082599","General Trade","CLEMENT TOWN II",MA
"NEHA COSMETICS - SEWLA KALA","NEARBY BIRLA DEPT, 2PM TO 4PM CLOSED","7983235240","General Trade","CLEMENT TOWN II",MA
"RASHAN PLANET - DEHRA KHAS","DEHRA KHAS","8755011167","General Trade","DEHRA KHAS",MA
"DWARIKA STORE - VAN VIHAR","VAN VIHAR","8218467564","General Trade","ITBP-GOVIND GARH",MA
"CHANDAR GEN STORE - CHAKRATA ROAD","CHAKRATA ROAD","7983027753","General Trade","PANDITVARI",MA
"TIWARI GEN STORE - HARRAWALA","HARRAWALA","8958308128","General Trade","ZSHOP CLOSED",MA
"GOYAL STORE - NEHRU COLONY","NEAR SURYA MEDICAL","9997734811","General Trade","FUWARA CHOWK",MA
"MANJU PROV STORE - SD ROAD","DAUGHTER STATIONARY KE OPP ROAD PE, MAIN ROAD SE THODA ANDER, BILL TO SATVIK MEGA MART","9084441849","General Trade","SD ROAD",MA
"DEV BHOOMI GROCERY STORE - RAIPUR","RAIPUR","9557406261","General Trade","RAIPUR",MA
"HARDIK TRADING COMPANY - MOCHI GALI","MOCHHI GALI HANUMAN CHOWK","9412412777","General Trade","HANUMAN CHOWK",MA
"BALAJI COSMETICS - SAHARANPUR CHOWK","OPP NEERAJ SWEETS","","General Trade","HANUMAN CHOWK",MA
"ROHIT TRADERS - DHARAMPUR","DHARAMPUR","9675717407","General Trade","DHARAMPUR 2nd",MA
"OM MEDICAL STORE - RING ROAD","RING ROAD","7060192714","General Trade","MOHKAMPUR",MA
"THE VILLAGE STORE - RING ROAD","RING ROAD","8851642347","General Trade","MOHKAMPUR",MA
"GANPATI MEDICAL - GMS ROAD","SAI LOK GMS ROAD","","General Trade","ITBP-GOVIND GARH",MA
"OM ASSOCIATES - KARGI","KARGI","9411340606","General Trade","KARGI",MA
"SANJEEVAN MEDICAL STORE - KEDARPUR","KEDARPURAM","9458343590","General Trade","Unassigned",MA
"CHAUDHARY MEDICOS - RAJPUR ROAD","OPP FRESH MART","9319114401","General Trade","RAJPUR UPPER",MA
"TIRUPATI MART - KARGI CHOWK","BENGALI KOTHI CHOWK, DEHRADUN","7053753206","General Trade","ZSHOP CLOSED",MA
"DAY 2 DAY NEEDS - KARANPUR","KARANPUR","9899365352","General Trade","KARANPUR",MA
"SHOP & SAVE SUPERMARKET - SD ROAD","NEAR SHOP STATION, SIDHARTH LAW COLLEGE","9359903939","General Trade","SD ROAD",MA
"MANYA GIFT COLLECTION - KUMAR MANDI","KUMAR MANDI","9897325026","General Trade","ITBP-GOVIND GARH",MA
"KRISHAN GENERAL STORE - KEDARPURAM","MDDA COMPLEX KEDARPURAM","9897351954","General Trade","Unassigned",MA
"PINK MEDICOS - JOGGIWALA","JOGGIWALA","7983568261","General Trade","FUWARA CHOWK",MA
"KAMLESH PRO STORE - RAJEEV NAGAR","RAJEEV NAGAR","9760487288","General Trade","FUWARA CHOWK",MA
"JAISWAL PRO STORE - DHARAMPUR","DHARAMPUR","","General Trade","ZSHOP CLOSED",MA
"GIRI MEDICOS - RAIPUR","RAIPUR","9412318873","General Trade","RAIPUR",MA
"HIMALAYAN PROV STORE - CHUKUMOHALLA","OPP GURU NANANK SCHOOL","9997070447","General Trade","CHAKRATA ROAD",MA
"DAILY BUY - GMS ROAD","GMS ROAD","8449764937","General Trade","ITBP-GOVIND GARH",MA
"FAKIRCHAND KISHAN CHAND","KANWALI ROAD, DEHRADUN","","General Trade","Unassigned",MA
"SANTUSTI SUPERVALUE STORE - TUNWALA","TUNWALA","8126792614","General Trade","ZNPA",MA
"M S SAVITA ASWAL - RING ROAD","RING ROAD","9997467435","General Trade","ZSHOP CLOSED",MA
"ANAND PRO STORE - KANDOLI","KANDOLI","8171649940","General Trade","RAJPUR LOWER",MA
"DOON STORE - KANDOLI","KANDOLI","7505823305","General Trade","RAJPUR LOWER",MA
"ARUN GEN STORE - KANDOLI","CANAL ROAD","6390850521","General Trade","RAJPUR LOWER",MA
"GANPATI MEDICAL - DEHRA KHAS","DEHRA KHAS","9355707644","General Trade","DEHRA KHAS",MA
"ANMOL STORE - ANMOL MARKET","ANMOL MARKET","9897865600","General Trade","PANDITVARI",MA
"KRISHNA STORE - KARANPUR","MAANSINGHWALA DBS COLLEGE ROAD","9897318201","General Trade","KARANPUR",MA
"LIFE LINE CHEMIST - MAJRA","NEGI SWEETS VALI GALI MEIN ANDER","8392961734","General Trade","CLEMENT TOWN II",MA
"AMAN MEDICOS - SEEMA DWAR","SEEMA DWAR","7017857698","General Trade","ITBP-GOVIND GARH",MA
"ADASHI HEALTH CARE - CHANDERBANI","CHANDERBANI WILDLIFE ROAD, NEAR OM THE DAILY NEEDS","8410181019","General Trade","CLEMENT TOWN II",MA
"SABA FASHION - PALTAN BAZAR","OPP GANDHI SCHOOL DISPENSARY ROAD","9997286550","General Trade","PALTAN BAZAR",MA
"SHIV DAIRY CONFECTIONARY - PARK RD","PARK ROAD DHOBHI CHOWK","9990556393","General Trade","ZSHOP CLOSED",MA
"ASHOK GEN STORE - NESHVILLA ROAD","NESHVILLA ROAD","9897117127","General Trade","NESHVILLA ROAD",MA
"JAIN PROV. STORE - TURNER ROAD","TURNER ROAD","6397708267","General Trade","CLEMENT TOWN",MA
"NEELAM COSMETICS - SEWLA KALA","SEWLA KALAN","8700246431","General Trade","CLEMENT TOWN II",MA
"POOJA COSMETICS - SEWLA KALA","NEAR DIAMOND COSMETICS","","General Trade","CLEMENT TOWN II",MA
"SHIVAM STORE - KOTWALI","KOTWALI PALTAN","8126010330","General Trade","ZSHOP CLOSED",MA
"SHREE KRISHNA MEDICAL - RISPINA PUL","RISPINA PULL","6398915279","General Trade","Unassigned",MA
"SHAMBHU DAIRY - KEDARPURAM","KEDARPURAM","8218722423","General Trade","Unassigned",MA
"LAXMI MEDICOS AGENCY - MANDI","MANDI","","General Trade","CLEMENT TOWN",MA
"SHREE GURU KRIPA - GURU RD","PATEL NAGAR","","General Trade","DEHRA KHAS",MA
"RAWAT MEDICAL - JOGGIWALA","BEFORE SR TRADERS","8979197745","General Trade","FUWARA CHOWK",MA
"VIJAY LAXMI DEPT  - RAJEEV NAGAR","OLD EXPIRY KI MAIL COMPANY KO KAREG, A TO DISTRUBUTOR PAPA PAPA KAHETEAA, AAENGE","9720336622","General Trade","Unassigned",MA
"DEEPAK GEN STORE - CHANDARBANI","CHANDARBANI","8445507287","General Trade","CLEMENT TOWN II",MA
"VAISHNO MEDICOS - CHANDARBANI","CHANDARBANI","9897747258","General Trade","ZSHOP CLOSED",MA
"VERMA GEN STORE - ITBP ROAD","NEAR ITBP GATE","9760312887","General Trade","ITBP-GOVIND GARH",MA
"ANSHI COSMETICS - RISHI VIHAR","RISHI VIHAR","8077585447","General Trade","ITBP-GOVIND GARH",MA
"BASMENT STORE - KANDOLI","KANDOLI","8126126083","General Trade","RAJPUR LOWER",MA
"GOYAL MEDICAL STORE - GOVIND GARH","GOVIND GARH","9412936861","General Trade","ITBP-GOVIND GARH",MA
"LAXMI GEN STORE - LOVELY MARKET","LOVELY MARKET","","General Trade","PANDITVARI",MA
"PUSHPA GEN STORE - PREMNAGAR","PREMNAGAR","9557160860","General Trade","PREM NAGAR",MA
"DURGA MEDICOS - PREMNAGAR","PREMNAGAR","8476005307","General Trade","PREM NAGAR",MA
"FIRST PHARMACY - ST JUDES CHOWK","ST. JUDES CHOWK","","General Trade","CLEMENT TOWN II",MA
"ADORE YOURSELF - BANSAL HOME","NEARBY KANISHK PROVISION","8171751158","General Trade","CLEMENT TOWN II",MA
"SANJAY GENERAL STORE - CHANDAN NAGA","CHANDAN NAGAR","7983994522","General Trade","RACE COURSE",MA
"KRISHNA DAIRY - CHAKRATA ROAD","CHAKRATA ROAD","","General Trade","CHAKRATA ROAD",MA
"DAYAL CHAND ANIL KUMAR - SRIMAL","SRIMAL BAZAR","9837525900","General Trade","HANUMAN CHOWK",MA
"CARE FIRST PHARMACY - BHANDARI BAGH","BHANDARI BAGH","7668013754","General Trade","DEHRA KHAS",MA
"KHUSHI PROV STORE - SD ROAD","NEAR SHOP STATION","9759614170","General Trade","SD ROAD",MA
"RAWAT MEDICAL - SD ROAD","NEAR GOL CHAKKAR PETROL PUMP, UPPER SD ROAD",""7983322541","General Trade","8958281000"",MA
"SHRAVYA COSMETICS - RAIPUR","RAIPUR","8449894972","General Trade","RAIPUR",MA
"SAFAL PROVISION STORE - NIRANJANPUR","CHAKKI CHOWK","9808003344","General Trade","DEHRA KHAS",MA
"BHANDARI PHARMACY - SEWLA KALA","SEWLA KALA, CHUTIYA DUKANDAR HAI, PAISE BHI BAHUT LATE HAI","9639008987","General Trade","ZSHOP CLOSED",MA
"REMO COSMETICS - SEWLA KALA","SEWLA KALA","7818862658","General Trade","ZSHOP CLOSED",MA
"SURENDER GEN STORE - HANUMAN CHOWK","HANUMAN CHOWK, MOCHI GALI OPP GAURAV TRADING","9997466132","General Trade","HANUMAN CHOWK",MA
"DS RAWAT GENERAL STORE - ITBP ROAD","NEAR HOME NEEDS STORE","9917865140","General Trade","ITBP-GOVIND GARH",MA
"MEDBAY PHARMACY - SHIMLA BYPASS RD","SHIMLA BYPASS ROAD, NEAR INDIAN BANK","9528984035","General Trade","ITBP-GOVIND GARH",MA
"CHAUHAN MEDICAL - KARGI","KARGI","9999165508","General Trade","ZNPA",MA
"KAVYA GENERAL STORE - DHARAMPUR","OPP HANUMAN MANDIR","8449660129","General Trade","RACE COURSE",MA
"JOSHI MEDICOSE - TYAGI ROAD","NEAR TOP CHOOSE GIFT CENTRE, 1.30 PM TO 4.30 PM CLOSES","8006951404","General Trade","RACE COURSE",MA
"SHANVI CHEMIST - RAJENDRA NAGAR","OPP ADARSH BAKERS RAJENDRA NAGAR, NEAR ALAKNANDA HOTEL","8439001136","General Trade","PANDITVARI",MA
"BLUE STAR PAPER PRODUCTS - RJNAGAR","RAJENDER NAGAR","6399253258","General Trade","PANDITVARI",MA
"GOLDEN GENERAL STORE - SEWALA KALA","SEWLA KALA","9358537225","General Trade","DEHRA KHAS",MA
"HEENA KANGAN STORE - SAHARANPUR CH.","SAHARANPUR CHOWK","","General Trade","Unassigned",MA
"CHIMSEE GENERAL STORE - CHANDAN","CHANDAN NAGAR","6396321391","General Trade","RACE COURSE",MA
"GUPTA PROV STORE - KHURBHURA","KHURBHURA","","General Trade","ITBP-GOVIND GARH",MA
"MAMTA MEDICOS - KHURBHURA","KHURBHURA","","General Trade","CHAKRATA ROAD",MA
"DELHI COSMETIC - KHURBHURA","KHURBHURA","9760775328","General Trade","CHAKRATA ROAD",MA
"JAISWAL FRESH - DHARAMPUR","DHARAMPUR","9997666957","General Trade","DHARAMPUR 2nd",MA
"DOON MEDICAL - DHARAMPUR","NEAR CHAUHAN DEPT.","9358869709","General Trade","DHARAMPUR 2nd",MA
"ANAND STORE- ITBP ROAD","ITBP ROAD","9634580852","General Trade","ITBP-GOVIND GARH",MA
"MAHA LAXMI MEDICAL - TELPUR CHOWK","TELPUR CHOWK","8449756188","General Trade","ITBP-GOVIND GARH",MA
"PANWAR TRADERS - CANAL ROAD","URBAN FRESH","9897532101","General Trade","RAJPUR LOWER",MA
"AWADH SALES - DDN","DEHRADUN","","General Trade","Unassigned",MA
"GULATI PRO STORE - PREMNAGAR","SABJI MANDI","9027849054","General Trade","ZSHOP CLOSED",MA
"SWASTIK MEDICOS - POOJA VIHAR","NEAR ADVIK STORE","9719363936","General Trade","CLEMENT TOWN II",MA
"MY CARE MEDICAL - SUBHASH NAGAR","NEAR SHAKTI MEDICOS, SUBHASH NAGAR","9389455844","General Trade","CLEMENT TOWN",MA
"NEW DOON BANGLE STORE - DHAMAWALA","DHAMAWALA","8057001080","General Trade","HANUMAN CHOWK",MA
"PANKHURI BOUTIQUE - KANDOLI","KANDOLI","9870720543","General Trade","Unassigned",MA
"UNIYAL GEN STORE - DEHRA KHAS","DEHRA KHAS","9411746280","General Trade","DEHRA KHAS",MA
"GURU KRIPA MEDICOS - DEHRA KHAS","DEHRA KHAS","7830972557","General Trade","DEHRA KHAS",MA
"AAROGYA MEDICOS - KARGI CHOWK","KARGI CHOWK","8979058593","General Trade","DEHRA KHAS",MA
"ASIAN PHARMACY - NIMBUWALA","SHRINGAR COSMETIC ROAD","7019791713","General Trade","KAULAGARH",MA
"MEDHUB PHARMACY - DAKRA","DAKRA","7310622104","General Trade","KAULAGARH",MA
"PASHUPATI DEPT STORE - KARGI","OPPP RANA DEPT TEA STATE","8077768853","General Trade","KARGI",MA
"GANGA PROVISION STORE - REST CAMP","REST CAMP, NEAR BALAJI DEPT STORE","9634464955","General Trade","RACE COURSE",MA
"CHAMOLI DAIRY - HARIDWAR ROAD   HRR","EKTA VIHAR, NEAR AARUHI MEDICAL","7252801726","General Trade","MOHKAMPUR",MA
"SAWARIYA FUTUREWORKS LIMITED","""G FLOOR, OFFICE B 67"", MAYAPURI PHASE - 1","07","General Trade","Unassigned",MA
"RAMOLA MEDICOS - LADPUR","""LADPUR, RAIPUR ROAD""","05","General Trade","9837529826",MA
"VANDANA COSMETICS - DAKRA","DAKRA","8192927184","General Trade","ZSHOP CLOSED",MA
"MAYA COSMETICS -DAKRA","DAKRA","","General Trade","ZSHOP CLOSED",MA
"EZAAZUDIN PROCISION STORE - MAZRA","MAZRA","7055522745","General Trade","DEHRA KHAS",MA
"MAHIMA PROVISION STORE - BRAHMPURI","BRAHMPURI, NEAR GANPATI CORNER","9897292309","General Trade","DEHRA KHAS",MA
"RAKHI COSMETIC - KEDARPURAM","NEAR BAJAJ TRADERS, KEDARPURAM","8057730148","General Trade","Unassigned",MA
"SEMWAL STORE - KEDARPURAM","KEDARPURAM","","General Trade","Unassigned",MA
"A N GENERAL STORE - RACE COURSE","NEAR NEW BEAUTY COLLECTION","","General Trade","ZSHOP CLOSED",MA
"FAN","","","General Trade","Unassigned",MA
"JAGANNATH ASSOCIATES - CREDITOR","DDN","","General Trade","Unassigned",MA
"T.D.S. PAYABLE A/C","","","General Trade","Unassigned",MA
"T.D.S. RECEIVABLE A/C","","","General Trade","Unassigned",MA
"SUVIDHA STORE - CANAL ROAD","CANAL ROAD","9837600987","General Trade","RAJPUR LOWER",MA
"CHAUHAN & SONS - NIMBUWALA","NEAR NITIN GEN STORE NIMBUWALA","7466088354","General Trade","KAULAGARH",MA
"RR MEDICOS - NIMBUWALA","NIBUWALA","9760153751","General Trade","ZSHOP CLOSED",MA
"TARA COSMETICS - KAULAGARH","NEAR RAVI MEDICOS","8433270298","General Trade","ZSHOP CLOSED",MA
"OLD LIFE LONG MEDICARE - RISHI VIHA","NEAR RR COSMETICS","9368883982","General Trade","ZSHOP CLOSED",MA
"LAXMI PHARMACY - BELL ROAD","BELL ROAD","8006568268","General Trade","CLEMENT TOWN II",MA
"SHREE BALAJI STORE - BELL ROAD","BELL ROAD","6395822186","General Trade","CLEMENT TOWN",MA
"SHREE RAM PHARMACY - SEWLA KALA","SEWLA KALA, NEAR ANSH PROV","7906942682","General Trade","CLEMENT TOWN II",MA
"UK 12 STORE - SEWLA KALA","NEAR BANSAL HOME","8433106368","General Trade","CLEMENT TOWN II",MA
"KUMAR STORE - KAULAGARH","KAULAGARH","8077248029","General Trade","KAULAGARH",MA
"SHREE BALAJI MEDICAL - GMS ROAD","NEAR CITY MEDICAL","9761201918","General Trade","CLEMENT TOWN II",MA
"SHIV GARMENTS - SEWLA KALA","NEAR KANISH PROV","9528704066","General Trade","CLEMENT TOWN II",MA
"CITY MEDICAL STORE - GMS ROAD","NEAR INDIAN OIL PETROL PUMP","","General Trade","CLEMENT TOWN II",MA
"NEW MOTHER DAIRY - BALLIWALA","NEAR KALINDI ENCLAVE, BALLIWALA","9045007732","General Trade","ITBP-GOVIND GARH",MA
"RANA BAKERY - ANURAG CHOWK","ANURAG CHOWK","8126729673","General Trade","ITBP-GOVIND GARH",MA
"TASHU STORE - MEHUWALA","NEAR BALAJI STORE","7456014141","General Trade","ITBP-GOVIND GARH",MA
"AGGARWAL STORE - ITBP ROAD","ITBP ROAD","8218900471","General Trade","ITBP-GOVIND GARH",MA
"BALAJI STORE & TRADERS","SARV SUVIDHA PANDITVARI","7520759157","General Trade","PANDITVARI",MA
"SARASWATI MEDICAL - KARGI ROAD","NEAR HINDWAN DEPT STORE","9997256962","General Trade","DEHRA KHAS",MA
"S S ENTERPRISES - DDN","""SHOP 14, ANASRI MARG, MACCHI BAZAR""","Uttarakhand","General Trade","05",MA
"KAMBOJ STORES - KARANPUR","ASHOK PROVISION STORE NALAPANI ROAD","7895661188","General Trade","KARANPUR",MA
"SHREE BALAJI COSMETIC - RAIPUR","NEW RAIPUR MEDICAL STORE, RAIPUR","8791924411","General Trade","ZSHOP CLOSED",MA
"SETHI PROV STORE - VASANT VIHAR","NEAR SUVIDHA VASANT VIHAR GODOWN","9411512557","General Trade","ZSHOP CLOSED",MA
"NARAYAN LAL SUPERMARKET - DAKRA","OPP RAJEEV TRADING","9897829870","General Trade","ZSHOP CLOSED",MA
"DHINGRA ELECTRICALS","DHAMAWALA DDN","","General Trade","Unassigned",MA
"AAROGYA MEDICOS - TURNER ROAD","TURNER ROAD","7983727632","General Trade","ZSHOP CLOSED",MA
"MONIKA COSMETIC - HARBANSWALA","TAILPUR CHOKW","8192808249","General Trade","ITBP-GOVIND GARH",MA
"DELHI MAKEUP STUDIO - BRAHMPURI","NEAR SHIV MANDIR","9718547199","General Trade","DEHRA KHAS",MA
"ASWAL COSMETICS - KARGI","KARGI, OPP JUYAL PROV STORE","","General Trade","Unassigned",MA
"SIMRAN PROV STORE - KARGI","NEAR OPP SATISH PROV","9870792269","General Trade","KARGI",MA
"AGGARWAL MEDICAL - DHARAMPUR","DHARAMPUR, NEAR JAISWAL FRESH","7017090006","General Trade","ZSHOP CLOSED",MA
"KWALITY MEDICAL - KEDARPURAM","KEDARPURAM","","General Trade","Unassigned",MA
"RAMOLA PROV STORE - KEDARPURAM","SHIVAM VIHAR","8954677506","General Trade","Unassigned",MA
"JOSHI MEDICAL - MIYAWALA","NEAR GUPTA BROTHER, MIYAWALA","8979513131","General Trade","ZSHOP CLOSED",MA
"ABHAY COSMETIC - RING ROAD","RING ROAD","","General Trade","MOHKAMPUR",MA
"OBROI STORE - JHAKHAN","JHAKHAN","9719146569","General Trade","RAJPUR UPPER",MA
"RASHI COLLECTION - LAKHI BAGH","LAKHI BAGH","9412438184","General Trade","ZSHOP CLOSED",MA
"BRIJ GENERAL STORE - REST CAMP","REST CAMP","9548937704","General Trade","RACE COURSE",MA
"CHANDAN PHARMACY - MKP CHOWK","UNIT OF CHANDAN PHARMACY LTD, MKP CHOWK","","General Trade","RACE COURSE",MA
"SAHNI STORE - PRINCE CHOWK","PRINCE CHOWK NEAR ANMOL TRADERS","9557792223","General Trade","RACE COURSE",MA
"CLOUDTAIL INDIA PVT LTD - UP","""LUCKNOW, UTTAR PRADESH""","09","General Trade","Unassigned",MA
"FOVERA ORTHODESIGN PRIVATE LIMITED","""40, GIDC ESTATE"", GUJRAT","24","General Trade","Unassigned",MA
"SECUREMENT PACKAGING PVT LTD","GURGAON","","General Trade","Unassigned",MA
"CLOUDTAIL INDIA PVT LTD - TELANGANA","HYDERABAD","","General Trade","ZOTHER",MA
"DEEPAK BAKER'S - MACCHI BAZAR","MACCHI BAZAR","9897223074","General Trade","PALTAN BAZAR",MA
"KHANNA MEDICAL - VASANT VIHAR","NEAR SUVIDHA STORE","9654002888","General Trade","ITBP-GOVIND GARH",MA
"NOBEL MEDICAL - AJABPURKALA","AJABPURKALA","7017208305","General Trade","RACE COURSE",MA
"ABHI MEDICAL - PATEL NAGAR","OPP NATIONAL STATIONARY","8218079096","General Trade","ZSHOP CLOSED",MA
"KRISHNA MEDICAL STORE - RING ROAD","OPP LAXMI GIFT SHOP","9634033363","General Trade","MOHKAMPUR",MA
"GARHWAL MEDICAL - DOBHAL CHOWK","""CHOWK SE RIGHT, TOWARDS NEHRUGRAM""","05","General Trade","7895655990",MA
"SHREE BALAJI GIFT BAKERS - DOBHAL","DOBHAL CHOWK","9719203550","General Trade","MOHKAMPUR",MA
"PARIDHI COSMETIC - RING ROAD","NEAR KAILASH HOTEL, 2PM SE 3PM LUNCH TIME","9927109063","General Trade","MOHKAMPUR",MA
"ZULEKHA FASHION - KOTWALI/PALTAN","DISPENSARY ROAD","9837109222","General Trade","HANUMAN CHOWK",MA
"LIFE CURE PHARMACY - SAI LOK","SAI LOK","","General Trade","ITBP-GOVIND GARH",MA
"PURNIMA COLLECTION - DHARAMPUR","NEHRU COLONY, OPP. CHAR DHAM HOSPITAL","8433253584","General Trade","DHARAMPUR 2nd",MA
"BHATT GEN STORE - DEHRA KHAS","DEHRA KHAS","8126144208","General Trade","DEHRA KHAS",MA
"BLESSING MEDICOS - NESHVILLA ROAD","NESHVILLA ROAD","7060864284","General Trade","NESHVILLA ROAD",MA
"CRONY SUPER MART - DHARAMPUR","SUBHASH ROAD","9058385566","General Trade","DHARAMPUR 2nd",MA
"THE CITY PHARMACY - DWARIKA CHOWK","DWARIKA STORE","7351547311","General Trade","DHARAMPUR 2nd",MA
"CGST TO BE CLAIMED","","","General Trade","Unassigned",MA
"SGST TO BE CLAIMED","","","General Trade","Unassigned",MA
"DEVBHOOMI GARMENTS & COS - MDDA","MDDA KEDARPURAM","9837185675","General Trade","Unassigned",MA
"MANGAL HEALTH N CARE - DILARAM","""44, DILARAM BAZAR, RAJPUR ROAD""","Uttarakhand","General Trade","05",MA
"DARSHAN SINGH - DILARAM BAZAR","RAJPUR ROAD","9897859576","General Trade","RAJPUR LOWER",MA
"ND TRADING COMPANY","RAJEEV NAGAR","9897999089","General Trade","ZSHOP CLOSED",MA
"CITY HARDWARE PULSE","CAPRI TRADE CENTRE","","General Trade","ZOTHER",MA
"HARI OM GEN STORE - MATA MANDIR","MATA MANDIR ROAD","8800568994","General Trade","RACE COURSE",MA
"ANU PLASTIC - HANUMAN CHOWK","HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",MA
"VISHAL GENERAL STORE - SELAQUI","""0, MAIN MARKET, SELAQUI","15","General Trade","Unassigned",MA
"ASHOK GEN STORE - KHURBURA MOHALLA","KHURABURA MOHLLA","9897421653","General Trade","CHAKRATA ROAD",MA
"THE HEALTH CORNER - KHURBURA","KHURBURA","8449666664","General Trade","CHAKRATA ROAD",MA
"GARHWAL PROVISION - PREM NAGAR","THAKURPUR ROAD","","General Trade","PREM NAGAR",MA
"TOUCH WOOD CHEMIST - DILARAM CHOWK","DILARAM CHOWK","8383808662","General Trade","ZNPA",MA
"SHARMA GEN STORE - RACE COURSE","RACE COURSE CHOWK","7668766288","General Trade","RACE COURSE",MA
"KARANWAL MEDICOS - SD ROAD","NEAR MAYUR VIHAR POLICE CHOWKI","7248685886","General Trade","SD ROAD",MA
"RELAX MEDICAL STORE - DOON HOSPITAL","OPP DOON HOSPITAL","9719891455","General Trade","RACE COURSE",MA
"GOOD LOOKS - PALTAN BAZAR","PALTAN BAZAR","8126459464","General Trade","PALTAN BAZAR",MA
"NEW CITY CHEMIST - BANJARAWALA","CHANDCHAK CHOWK","7017731567","General Trade","KARGI",MA
"MALSI SUPER STORE - MALSI","UNIT OF A S ENTERPRISES, MUSSORIE ROAD","9358677077","General Trade","RAJPUR UPPER",MA
"VERMA COSMETICS - ITBP ROAD","NEAR VERMA GEN STORE","","General Trade","ITBP-GOVIND GARH",MA
"DEV MEDICOS - HARRAWALA","NEAR SHIV SHAKTI STORE","7037494210","General Trade","MOHKAMPUR",MA
"FASHION STREET - PALTAN","""11, SARINIMAL BAZAR"", DEHRAUDN","05","General Trade","Unassigned",MA
"NEW BHARAT MEDICAL STORE - KARANPUR","KARANPUR","8057788992","General Trade","KARANPUR",MA
"BABU LAL GENERAL STORE - CHANDAN","CHANDAN NAGAR, NEAR CHIMSEE","7895456802","General Trade","RACE COURSE",MA
"VIJAY STORE - TYAGI ROAD","TYAGI ROAD, NEAR BALAJI DEPT STORE","9837243423","General Trade","RACE COURSE",MA
