name,address,phone,type,delivery_route,team_id
"PADMA TRADERS -RISHIKESH","""GAMLI NO 3, BHARAT VIHAR COLONY, ""","","General Trade","Uttarakhand",JA
"SMART VALUE STORE - KARGI","KARGI","7060857244","General Trade","KARGI",JA
"ARORA GENERAL & PROV STORE - GMS","77-DEEP LOK, DEHRADUN","","General Trade","PANDITVARI",JA
"SANTOKH SINGH & SONS - POANTA SAHIB","NEAR AGGARWAL TRADING COMPANY, ""7302517302, 9736342400""","02","General Trade","7302517302",JA
"OLD THE FAMILY MART - HATTHIBARKALA","HATTHIBARKALA","9927679926","General Trade","NESHVILLA ROAD",JA
"Z S MEDICOS - KANDOLI","KANDOLI","","General Trade","RAJPUR LOWER",JA
"MURLI MAL RAM DAS SHAH - KOTWALI","KOTWALI","9897522022","General Trade","HANUMAN CHOWK",JA
"ABHAY MOBILE - PREMNAGAR","NEAR SONI MEDICAL","","General Trade","PREM NAGAR",JA
"GUPTA MEDICOS - CHAKRATA ROAD","NEAR PRABHAT","","General Trade","HANUMAN CHOWK",JA
"DAILY ESSENTIAL - KALIDAS ROAD","KALIDAS ROAD","9719077528","General Trade","NESHVILLA ROAD",JA
"HINDWAN MEDICAL STORE - KARGI ROAD","KARGI ROAD","941294970","General Trade","DEHRA KHAS",JA
"MOHINI SALES - KOTWALI","PALTAN BAZAR","","General Trade","HANUMAN CHOWK",JA
"RETAIL CUSTOMER A/C","","","General Trade","Unassigned",JA
"HARSH PRO STORE - KAULAGARH","KAULAGARH","9761627085","General Trade","KAULAGARH",JA
"T.GAGA - BUDDHA TEMPLE","BUDDHA TEMPLE","7895161907","General Trade","CLEMENT TOWN",JA
"AMBROSE FARMS PVT. LTD. - RAJENDER","RAJENDER NAGAR","7536001232","General Trade","PANDITVARI",JA
"GOYAL DEPT. STORE - SAI LOK","SAI LOK","","General Trade","ITBP-GOVIND GARH",JA
"SHRINGAR EMPORIUM - NEW CANTT ROAD","HATHIBARKALA","","General Trade","NESHVILLA ROAD",JA
"HARSH GENERAL STORE - RAJPUR ROAD","RAJPUR ROAD","","General Trade","RAJPUR UPPER",JA
"AGGARWAL MEDICAL HALL - NEW CANTT","9897321039, HATHIBARKALA","","General Trade","NESHVILLA ROAD",JA
"ANAND WARE HOUSE - KOTWALI","KAMAL MARKET","","General Trade","HANUMAN CHOWK",JA
"VATAVARAN HOME CARE SHOP - YAMUNA C","YAMUNA COLONY","","General Trade","ITBP-GOVIND GARH",JA
"ADORE YOURSELF - BANSAL HOME","NEAR BANSAL HOME","","General Trade","CLEMENT TOWN II",JA
"BALAJI STORE - CLEMENT TOWN","CLEMENT TOWN","9719215252","General Trade","CLEMENT TOWN",JA
"GOPINATH MEDICAL - HATHIKHANA CHWK","HATHIKHANA","8171980745","General Trade","RAIPUR",JA
"GUPTA MEDICOS - SUBHASH NAGAR","SUBHASH NAGAR, 9760437861","9760503030","General Trade","CLEMENT TOWN",JA
"AMBIKA MEDICAL - SUBHASH NAGAR","SUBHASH NAGAR","8439870425","General Trade","CLEMENT TOWN",JA
"OLD CARE N CURE - SUBHASH NAGAR","SUBHASH NAGAR","8171665176","General Trade","CLEMENT TOWN",JA
"SHAKTI MEDICOS - CLEMENT TOWN","CLEMENT TOWN","","General Trade","CLEMENT TOWN",JA
"SHRI GANPATI STORE - POST OFFICE RO","CLEMENT TOWN","","General Trade","CLEMENT TOWN",JA
"PUNDORA GEN - MOHKAMPUR","MOHKAMPUR","7310880450","General Trade","HARRAWALA",JA
"KRISHNA MEDICAL STORE - RING ROAD","OPP LAXMI GIFT SHOP, 9634033360","9634033363","General Trade","MOHKAMPUR",JA
"MAHADEV PHARMACY - RING ROAD","""6 NO PULIYA, RING ROAD""","05","General Trade","7060463298",JA
"CAKE HOUSE - TURNER ROAD","TURNER ROAD","","General Trade","CLEMENT TOWN",JA
"CGST DEPOSITED","","","General Trade","Unassigned",JA
"SGST DEPOSITED","","","General Trade","Unassigned",JA
"TOOTH-PICK - SD ROAD","""GROUND FLOOR, SHOP S-9, ""","Uttarakhand","General Trade","05",JA
"MJ MEDICOS - KARANPUR","NEAR JVG TRADERS","8909489666","General Trade","KARANPUR",JA
"AKASH STORE - SD ROAD","SD ROAD","9536128863","General Trade","SD ROAD",JA
"PANKAJ MEDICAL - PREMNAGAR","NEAR PNB BANK, PREM NAGAR","","General Trade","PREM NAGAR",JA
"OLD VENUS BAKERS - YAMUNA COLONY","YAMUNA COLONY","","General Trade","PANDITVARI",JA
"SHRI SAI GEN STORE - CLEMENT TOWN","CLEMENT TOWN","","General Trade","CLEMENT TOWN",JA
"RAM STORE - MOHINI ROAD","MOHINI ROAD","8755812244","General Trade","DHARAMPUR 1ST",JA
"SIDDHI VINAYAK DEPT STORE - DHARAPU","DHARAMPUR, 9999370503","","General Trade","DHARAMPUR 1ST",JA
"MAHALAXMI MEGA STORE - DHARAMPUR","DHARAMPUR CHOWK","7500838391","General Trade","DHARAMPUR 1ST",JA
"KANHA ENTERPRISES - DEHRADUN","""HIM JOYTI ENCLAVE, PITHUWALA"", SHIMLA BYPASS ROAD DEHRADUN","05","General Trade","Unassigned",JA
"SHREE NARAYAN PHARMACY - NEHRU COLO","NEHRU COLONY","8193837721","General Trade","FUWARA CHOWK",JA
"GOEL TRADERS - KEDARPURAM","KEDARPURAM","8384844544","General Trade","KARGI",JA
"WELLNESS PHARMACY - JHAKHAN","JHAKHAN","","General Trade","RAJPUR UPPER",JA
"BALI MEDICOS - RAJPUR ROAD","RAJPUR ROAD","","General Trade","RAJPUR UPPER",JA
"MODERN CROCKERY - RAIPUR","""GUJROOWALI, RAIPUR""","05","General Trade","8218802298",JA
"BHANDARI PHARMACY - RAIPUR","RAIPUR","9997109625","General Trade","RAIPUR",JA
".SHYAMINDRA ASSOCIATES","DDN","","General Trade","DHARAMPUR 2ND",JA
"LIFE LINE MEDICAL - KARGI","TEA ESTATE ROAD","8077942574","General Trade","KARGI",JA
"DOON PLASTIC TRADERS - HANUMAN CHOW","AKAHARA MOHALLA","","General Trade","HANUMAN CHOWK",JA
"RAJDHANI 7 - SD ROAD","SD ROAD","","General Trade","SHOP CLOSED",JA
"AGGARWAL MEDICAL - TILAK ROAD","NEAR HANUMAN CHOWK","","General Trade","HANUMAN CHOWK",JA
"NARENDER MEDICOS - PATEL NAGAR","SAHARANPUR CHOWK","","General Trade","HANUMAN CHOWK",JA
"GROVER GENERAL STORE & BARTAN STORE","PREM NAGAR","7579181818","General Trade","PREM NAGAR",JA
"RELIABLE MEDICOS - KISHAN NAGAR","KISHAN NAGAR CHOWK","","General Trade","PANDITVARI",JA
"THE HEALTH CORNER - KHURBURA","KHURBURA","8449666664","General Trade","HANUMAN CHOWK",JA
"GUNGUN BAKER'S - TILAK ROAD","TILAK ROAD","","General Trade","HANUMAN CHOWK",JA
"VIG DAIRY - KUMAR CHOWK","NEAR NAGESHWAR MANDIR","","General Trade","NESHVILLA ROAD",JA
"SAHDEV COSMETICS - CHUKKUWALA","LYHASA CHOWK","","General Trade","HANUMAN CHOWK",JA
"ALAKNANDA DEPT STORE - CHUKKUWALA","LYHASA CHOWK","","General Trade","HANUMAN CHOWK",JA
"KRISHNA MEDICOS - BINDAL PULL","BINDAL PULL","8881288852","General Trade","HANUMAN CHOWK",JA
"GUPTA PROV STORE - KHURBHURA","KHURBHURA","","General Trade","ITBP-GOVIND GARH",JA
"NEGI TRADERS - RAJIV NAGAR","RAJEEV NAGAR","8958836894","General Trade","FUWARA CHOWK",JA
"MAKEUP BAZAR - PALTAN","PALTAN","","General Trade","PALTAN BAZAR",JA
"UNIVERSAL CORPORATION LIMITED","""13A/7, IND AREA LONI ROAD, MOHAN NAG""","0","General Trade","Unassigned",JA
"SHREE RAM CHEMIST - SD ROAD","SD ROAD","9953550213","General Trade","SD ROAD",JA
"FRIENDS MEDICAL - DAKRA","DAKRA","","General Trade","KAULAGARH",JA
"HEALTH PLANET PHARMACY - KAULAGARH","KAULAGARH","","General Trade","KAULAGARH",JA
"KAILASH STORE - DAKRA","DAKRA","","General Trade","KAULAGARH",JA
"ANSHIKA MEDICAL - HNIC","HNIC","","General Trade","ITBP-GOVIND GARH",JA
"OLD SHAKUNTALA MEDICAL STORE - TURN","TURNER ROAD","","General Trade","CLEMENT TOWN",JA
"PANWAR GEN STORE - CHANDARBANI","CHANDARBANI","8077814191","General Trade","CLEMENT TOWN II",JA
"SHRI MAYA GURUNG TRADING - CHANDRBA","CHANDRABANI","6395261776","General Trade","CLEMENT TOWN II",JA
"MAHESH ELECTRONIC - BELL ROAD","MOHBEWALA","9837602288","General Trade","CLEMENT TOWN",JA
"ARIHANT MARKETING - DDN","KHASRA NO 376, GMS ROAD","","General Trade","OTHER",JA
"KRISHNA DAIRY ND CONFECTIONARY","NESHVILLA ROAD, NEAR PANDIT DAIRY","","General Trade","NESHVILLA ROAD",JA
"AHUJA ELECTRICALS - NEW CANTT","""15, NEW CANTT ROAD"", OPP POST OFFICE HATHIBARKALA","05","General Trade","9219568387",JA
"OLD BEING STORE - NEW CANTT ROAD","NEW CANTT ROAD","","General Trade","NESHVILLA ROAD",JA
"KRISHNA ELECTRICALS - JHAKHAN","DOON VIHAR, JHAKHAN","8126288883","General Trade","RAJPUR UPPER",JA
"BHANDARI PATANJALI STORE - SD ROAD","OPP DAUGHTER CHEMIST IT PARK","8979984928","General Trade","SD ROAD",JA
"LAXMI PRO STORE - SD ROAD","IT PARK","8077896625","General Trade","SD ROAD",JA
"UNIYAL GEN STORE - SD ROAD","SD ROAD, OPP RAMANIYA RESTAURANT, VERY BAD PAY MASTER","","General Trade","SD ROAD",JA
"KUMAR ELECTRICALS - SD ROAD","NEAR NEGI STORE","","General Trade","SD ROAD",JA
"HEEMSHRI GEN STORE - SD ROAD","IT PARK SD ROAD","8077471363","General Trade","SD ROAD",JA
"SINGH MEDICAL - PREMNAGAR","PREMNAGAR","","General Trade","PREM NAGAR",JA
"RAKESH GEN STORE - PREMNAGAR","PREMNAGAR","","General Trade","PREM NAGAR",JA
"KRISHNA ELECTRICALS - PREMNAGAR","PREM NAGAR OPP KALRA SWEETS","","General Trade","PREM NAGAR",JA
"MAA KI AMANAT - PREMNAGAR","PREMNAGAR","7454977497","General Trade","PREM NAGAR",JA
"DEEP MEDICOS - PREM NAGAR","PREM NAGAR","","General Trade","PREM NAGAR",JA
"NAUTIYAL STUDIO 99 - TAPKESHWAR ROA","GARHI CANTT","7906259757","General Trade","KAULAGARH",JA
"MILKU DAIRY -RAJENDER NAGAR","RAJENDER NAGAR","9412950001","General Trade","PANDITVARI",JA
"BHANDARI COSMETICS - SEWLA KALA","SEWLA KALA","9997283328","General Trade","CLEMENT TOWN II",JA
"MY CARE MEDICAL - SUBHASH NAGAR","NEAR SHAKTI MEDICOS, SUBHASH NAGAR","","General Trade","CLEMENT TOWN",JA
"VIJAY GEN STORE - NEHRU GRAM","NEHRU GRAM","","General Trade","MOHKAMPUR",JA
"JUGRAN BAKER'S - RING ROAD","RING ROAD","","General Trade","MOHKAMPUR",JA
"ARTI BAKERS - SD ROAD","NALAPANI CHOWK, SD ROAD","","General Trade","SD ROAD",JA
"ARUN STATIONARY - SD ROAD","SD ROAD","","General Trade","SD ROAD",JA
"RAMESHWARI'S SHOPPERZ BAY - SD ROAD","ABOVE IT PARK","","General Trade","SD ROAD",JA
"MADHUR PROV STORE - SEEMA DWAR","SEEMA DWAR","","General Trade","ITBP-GOVIND GARH",JA
"NAVEEN GENERAL STORE - ITBP ROAD","ITBP ROAD","","General Trade","ITBP-GOVIND GARH",JA
"OM SAI AGENCY - LUCKNOW","""L-VI/L-5, SECTOR L"", ""ALIGANJ","Uttar Pradesh","General Trade","09",JA
"KAJAL STAIONARY - PREMNAGAR","PREMNAGAR","","General Trade","PREM NAGAR",JA
"BANGA ELECTRICALS - BALLIWALA CHOWK","BALLIWALA CHOWK","7451068440","General Trade","ITBP-GOVIND GARH",JA
"RIGHT CLICK - BANSAL HOME","BANSAL HOME","","General Trade","CLEMENT TOWN II",JA
"RAJDHRAM PRO STORE - SEWLA KALA","SEWLA KALA","","General Trade","CLEMENT TOWN II",JA
"PRAVEEN NEWS AGENCY - DHARMPUR","DHARAMPUR","","General Trade","DHARAMPUR 2ND",JA
"ARV S AND B POINT - DHARAMPUR","DHARAMPUR","","General Trade","DHARAMPUR 1ST",JA
"DOON MOBILE REPAIRING - DHARAMPUR","DHARAMPUR","8077804875","General Trade","DHARAMPUR 1ST",JA
"MAHAWAR BOOK DEPOT - NEW CANTT RD","NEW CANTT RD","","General Trade","NESHVILLA ROAD",JA
"OM ELECTRICALS - CANAL ROAD","CANAL ROAD","8954128431","General Trade","RAJPUR LOWER",JA
"PRADHAN MANTRI JAN AUSHDI - LADPUR","LADPUR","","General Trade","RAIPUR",JA
"BHAGIRATHI MEDICAL - RAIPUR","RAIPUR","9458927545","General Trade","RAIPUR",JA
"BRO PHARMACY - TYAGI ROAD","TYAGI ROAD","","General Trade","DOON HOSPITAL",JA
"TAMANNA MEDICAL STORE - MDDA","DALANWALA","","General Trade","DOON HOSPITAL",JA
"FAIR DEAL CHEMIST - DOON HOSPITAL","DOON HOSPITAL","","General Trade","DOON HOSPITAL",JA
"NEW SUNSHINE MEDICAL STORE - COURT","COURT ROAD","7978378664","General Trade","DOON HOSPITAL",JA
"DEV BHUMI MEDICAL - BALLIWALA CHOWK","BALLIWALA CHOWK, 8384822083","8384822083","General Trade","ITBP-GOVIND GARH",JA
"RK STORE - RACE COURSE","RACE COURSE","","General Trade","DHARAMPUR 1ST",JA
"GEETA STORE - DHARAMPUR","DHARAMPUR","","General Trade","DHARAMPUR 1ST",JA
"LAXMI MEDICAL STORE - DHARAMPUR","DHARAMPUR","","General Trade","AJABPUR RACE COURSE",JA
"AVS ENTERPRISES - DHARAMPUR","DHARAMPUR, ATTITUDE PROBLEM","","General Trade","AJABPUR RACE COURSE",JA
"SUVIDHA STORE - CANAL ROAD","CANAL ROAD","","General Trade","RAJPUR LOWER",JA
"HIMALAYAN TRADERS - JHANDA BAZAR","NEAR ASHOK JEWELLERS","","General Trade","HANUMAN CHOWK",JA
"VILLAIN LIFESTYLE PRIVATE LIMITED","AHMEDABAD GUJARAT, INDIA","","General Trade","OTHER",JA
"SHIVA MEDICAL - PREMNAGAR","PREMNAGAR","","General Trade","PREM NAGAR",JA
"SHREE SHYAM FOODS - SHIMLA BYPASS","SHIMLA BYPASS","","General Trade","PATEL NAGAR",JA
"VASU ENTERPRISES - HARIDWAR","""ADARSH NAGAR GALI NO.3, RAJA GARDEN"", HARIDWAR-249408","05","General Trade","6395191041",JA
"RANA MEDICAL - MOTHROWALA","OPP SHRI RAMA DEPT","6398886940","General Trade","KARGI",JA
"SHRI SIDDHI VINAYAK MEDICAL - KARGI","KARGI, NEAR SHRI RAMA ENTERPRISES","7037928364","General Trade","KARGI",JA
"DOON VALLEY PHARMA - MOTHROWALA","NEAR SIDHI VINAYAK MEDICAL","","General Trade","KARGI",JA
"COMMUNITY PHARMACY - KARGI","NEAR PNB ATM, KARGI","","General Trade","KARGI",JA
"DABRAL MEDICAL STORE - MOTHROWALA","MOTHROWALA","8755339736","General Trade","KARGI",JA
"CHAMOLI DAILY NEEDS - PARTIMAN CHOW","NATHANPUR, 8909604971","8909604971","General Trade","HARRAWALA",JA
"DIVYA MEDICAL STORE - RAJEEV NAGAR","RAJEEV NAGAR","8937910927","General Trade","FUWARA CHOWK",JA
"SAI SUPER STORE - MITRALOK","MITRALOK","","General Trade","ITBP-GOVIND GARH",JA
"KENDRIYA BHANDAR - SECRETARIAT COMP","SUBHASH ROAD","","General Trade","KARANPUR",JA
"NEW SANMATI MEDICOS - KARANPUR","NEAR VASH NURSING HOME","","General Trade","KARANPUR",JA
"AKSHANSH DEPT STORE - SD ROAD","SD CROSSING","","General Trade","SD ROAD",JA
"VLCC PERSONAL CARE LIMITED - DL","""KHASRA NO. 190/18/1, G.F., RANHOLA""","","General Trade","0",JA
"JOLLY'S - CHAKRATA ROAD","NEAR IMA BLOOD BANK","","General Trade","PANDITVARI",JA
"KHUSHI PHARMACY - PANDITVARI","PANDITVARI","","General Trade","PANDITVARI",JA
"NEW DAY SUPER STORE - SEWLA KALA","SEWLA KALA","","General Trade","CLEMENT TOWN II",JA
"MJ TRADERS - SEWLA KALA","SEWLA KALA","9728999957","General Trade","CLEMENT TOWN II",JA
"PANT STATIONARY - SEWLA KALA","SEWLA KALA","","General Trade","CLEMENT TOWN II",JA
"SHIV MEDICOS - CHANDRBANI","""WILDLIFE ROAD, CHANDARBANI"", NER OM THE DAILY NEEDS","05","General Trade","Unassigned",JA
"ADASHI HEALTH CARE - CHANDERBANI","CHANDARBANI","8755908539","General Trade","CLEMENT TOWN II",JA
"MUNSHI DAAL BHANDAR - SEWLA KALA","SEWLA KALA","","General Trade","CLEMENT TOWN II",JA
"NANDA MEDICAL - SAHARANPUR CHOWK","SAHARANPUR CHOWK","","General Trade","HANUMAN CHOWK",JA
"JOSHI MEDICAL - RACE COURSE","RACE COURSE","","General Trade","AJABPUR RACE COURSE",JA
"KRISHNA PRO STORE - POLICE LINE","RACE COURSE","8218373476","General Trade","AJABPUR RACE COURSE",JA
"BALAJI MEDICAL STORE - MATA MANDIR","MATA MANDIR ROAD","8923632005","General Trade","AJABPUR RACE COURSE",JA
"SHIV SAI MEDICAL STORE - MATA MANDI","MATA MANDIR ROAD","9410757958","General Trade","AJABPUR RACE COURSE",JA
"KAPOOR KIRANA STORE - DHARAMPUR","NEAR GULATI CHEMIST","9870634528","General Trade","DHARAMPUR 1ST",JA
"RAWAT PROV STORE - RING ROAD","RING ROAD, OPP SALLY MEDICAL","9410148937","General Trade","MOHKAMPUR",JA
"NARULA WATCH CO. - DHARAMPUR","DHARAMPUR, NEAR ANKIT STORE","","General Trade","DHARAMPUR 1ST",JA
"JASSAL TECH STUDIO - DHARAMPUR","NEAR ANKIT STORE","7351333336","General Trade","DHARAMPUR 1ST",JA
"GURU KRIPA MEDICAL - VAN VIHAR","VAN VIHAR","","General Trade","ITBP-GOVIND GARH",JA
"SHRI RAM GROCERY STORE - RAIPUR","RAIPUR","7483379257","General Trade","RAIPUR",JA
"PANWAR TRADERS - CANAL ROAD","URBAN FRESH","9897532101","General Trade","RAJPUR LOWER",JA
"MEENAKSHI GEN STORE - KALIDAS ROAD","KALIDAS ROAD","790077776","General Trade","NESHVILLA ROAD",JA
"ARCHIT GIFT - CANAL ROAD","CANAL ROAD","7017747640","General Trade","RAJPUR LOWER",JA
"MANDOLA PROVISION STORE - KAULAGARH","KAULAGARH","","General Trade","KAULAGARH",JA
"AHLUWALIA ELECTRONICS - PREM NAGAR","PREM NAGAR, NEAR DAILY NEEDS","9412938322","General Trade","PREM NAGAR",JA
"GIFT & GIGGLES - SUBHASH ROAD","GULMOHAR BUILDING, SUBHASH ROAD","9193091911","General Trade","DHARAMPUR 1ST",JA
"OLD DIAMOND SEA - TURNER ROAD","TURNER ROAD","","General Trade","CLEMENT TOWN",JA
"RATHORE MEDICAL STORE - TURNER ROAD","TURNER ROAD","9897315363","General Trade","CLEMENT TOWN",JA
"AMRIT ELECTRONICS - INDRA NAGAR","NEAR AFFAIR PHARAMCY","","General Trade","ITBP-GOVIND GARH",JA
"HIMALAYAN STATIONARY - INDRA NAGAR","NEAR BHARDWAJ MEDICAL, INDRA NAGAR","9837368760","General Trade","ITBP-GOVIND GARH",JA
"NEW KAILASH ENTERPRISES - RAJPUR RD","OPP PANTALOONS","","General Trade","RAJPUR LOWER",JA
"VIP INDUSTRIES LIMITED","""GAUTAM BUDH NAGAR, DADRI BYPASS"", ""DHOOM MANIKPUR","Uttar Pradesh","General Trade","09",JA
"SHIVAYE ELECTRICALS - SD ROAD","NEAR UK 07 MART","9536812938","General Trade","SD ROAD",JA
"PATANJALI STORE - PREMNAGAR","PREMNAGAR, DEEP MEDICOS","","General Trade","PREM NAGAR",JA
"ROSHNI ENTERPRISES - GARHI CANTT","GARHI CANTT","","General Trade","KAULAGARH",JA
"CHAUHAN AND SONS - KAULAGARH","DD COLLEGE","7466088354","General Trade","KAULAGARH",JA
"YAVNIKA TELECOM - GARH CANTT","GARHI CANTT","","General Trade","KAULAGARH",JA
"SACHIN TRADERS - DAKRA","NEAR VINOD CHEMIST","8958310402","General Trade","KAULAGARH",JA
"BHANDARI ELECTRICALS - GARHI CHOWK","GARHI CHOWK","9412918229","General Trade","KAULAGARH",JA
"RAJ ELECTRICALS - GARHI CHOWK","GARHI CHOWK, 200-200 KAR KE PAYMENT AATI HAI, 4000 KE BILL KI","9719397171","General Trade","KAULAGARH",JA
"MAHAVIR STORE - SEWLA KALA","CHANDARBANI","9720160583","General Trade","CLEMENT TOWN",JA
"HS MARKETING - DDN","26 WEST REST CAMP, DEHRADUN","","General Trade","OUTER",JA
"SAANJ DIAGNOSTIC & FORMULATION","""9/24, MOHIT VIHAR"", GMS ROAD","05","General Trade","9760758428",JA
"RINKO PHARMACY - RACE COURSE","""59/1, RACE COURSE, NEAR PNB""","Uttarakhand","General Trade","05",JA
"PUNDIR STORE - DHARAMPUR","NEAR HARDIK MEDICAL","845553365","General Trade","DHARAMPUR 1ST",JA
"GOPINATH MEDICAL - VIDHAN SABHA RD","""VIDHAN SABHA ROAD, RISPINA PULL""","05","General Trade","8171980745",JA
"MAA VAISHNAVI MEDICOS - 6NO PULIYA","6NO PULIYA","9639047093","General Trade","MOHKAMPUR",JA
"SEMWAL STORE - 6NO PULIYA","OPP GAYATRI POOJA BHANDAR","8384871573","General Trade","MOHKAMPUR",JA
"LAXMI DAILY NEEDS - RING ROAD","RING ROAD","","General Trade","HARRAWALA",JA
"MOHIT ENTERPRISES - VASANT VIHAR","VASANT VIHAR","7579187565","General Trade","PANDITVARI",JA
"VICKY STORE - HATTHIBARKALA","HATTHIBARKALA, NEAR SANJAY DEPT","","General Trade","NESHVILLA ROAD",JA
"UNIVERSAL SALES - CANAL ROAD","CANAL ROAD","","General Trade","RAJPUR LOWER",JA
"R.K. ENTERPRISES - HANUMAN CHOWK","OPP RG TRADERS","","General Trade","HANUMAN CHOWK",JA
"HAPPY GEN STORE - TAPOVAN","NEAR JOSHI MEDICAL","","General Trade","RAIPUR",JA
"YUMMIES BAKERS - RAIPUR","RAIPUR","8979564904","General Trade","RAIPUR",JA
"SITARAM ALOK KUMAR - DAKRA","DAKRA","","General Trade","KAULAGARH",JA
"SHRI BALAJI MEDICAL - GMS ROAD","NEAR CITY MEDICAL","9761201918","General Trade","CLEMENT TOWN II",JA
"TIWARI ELECTRICALS - CHANDRABANI","SEWLA KALA NEAR BANSAL HOME, DEHRADUN","9997630124","General Trade","CLEMENT TOWN II",JA
"MEENAKSHI STATIONARY - CHANDRABANI","OPP BALA JI MEDICOS, SEWLA KALA","","General Trade","CLEMENT TOWN II",JA
"JINDAL PRO STORE - CHANDRABANI","CHANDRABANI","9760957661","General Trade","CLEMENT TOWN II",JA
"VISHAL SAXENA","","","General Trade","PREM NAGAR",JA
"OLD KAY EMN TRENDZ - PANDITVARI","PANDITVARI","8527226407","General Trade","PANDITVARI",JA
"TELEVISION","","","General Trade","Unassigned",JA
"KOTHARI STATIONARY AND GIFT","MOHKAMPUR","9897419945","General Trade","MOHKAMPUR",JA
"DEVI DAYAL - PREM NAGAR","PREM NAGAR","","General Trade","PREM NAGAR",JA
"GOPAL BROTHER - PALTAN BAZAR","""103, PALTAN BAZAR, DEHRADUN""","Uttarakhand","General Trade","05",JA
"A.S. ASSOCIATES - CANAL ROAD","CANAL ROAD, KANDOLI","","General Trade","DHARAMPUR 2ND",JA
"KHUSHI PROV STORE - SD ROAD","NEAR SHOP STATION","","General Trade","SD ROAD",JA
"RAWAT AATA CHAKI - SD ROAD","SD ROAD","","General Trade","SD ROAD",JA
"ASWAL ELECTRICALS - SD ROAD","KULHAAN","9627074000","General Trade","SD ROAD",JA
"GLOBUS TRADERS - DEHRADUN","SHOP NO 5, ""WORLD TRADE TOWER, RAJPUR ROAD""","05","General Trade","8393977772",JA
"BAHUGUNA MEDICINE - RING ROAD","RING ROAD","9897910313","General Trade","MOHKAMPUR",JA
"ASHOK ANIL ENTERPRISES (LLP) - PATE","PATEL NAGAR","","General Trade","PATEL NAGAR",JA
"ASHOK ANIL ENTERPRISES (LLP) - NALA","""NALAPANI CHOWK, SD ROAD""","05","General Trade","Unassigned",JA
"ASHOK ANIL ENTERPRISES (LLP) - SUDH","SUDDHOWALA","","General Trade","PATEL NAGAR",JA
"ASHOK ANIL ENTERPRISES (LLP) - LAVA","LAVANA MALL","","General Trade","PATEL NAGAR",JA
"ASHOK ANIL ENTERPRISES (LLP) - RAJU","RAJPUR ROAD","","General Trade","PATEL NAGAR",JA
"ASHOK ANIL ENTERPRISES (LLP) - VASA","VASANT VIHAR","","General Trade","PATEL NAGAR",JA
"ASHOK ANIL ENTERPRISES (LLP) - MOHB","MOHBEWALA","","General Trade","PATEL NAGAR",JA
"ASHOK ANIL ENTERPRISES (LLP) - KESH","KESHAV ROAD","","General Trade","PATEL NAGAR",JA
"ASHOK ANIL ENTERPRISES (LLP) - BALL","BALLUPUR","","General Trade","PATEL NAGAR",JA
"RAWAT GEN STORE - CANAL ROAD","CANAL RAOD","","General Trade","RAJPUR LOWER",JA
"GOVIND GEN STORE - CANAL ROAD","OPP BALA SUNDRI MEDICOS","695489271","General Trade","RAJPUR LOWER",JA
"POOJA MEDICAL - KANDOLI","KANDOLI","9997077525","General Trade","RAJPUR LOWER",JA
"PRIME GOODS - DAKOTA ROAD","DAKOTA ROAD, CLEMENT TOWN, DEHRADUN","6397083929","General Trade","CLEMENT TOWN",JA
"OLD JOLLY GEN STORE - SD ROAD","NEAR SATYARAJ MEDICAL","9548550005","General Trade","SD ROAD",JA
"VROOM CUSTOMER - SD ROAD","SD ROAD, NEAR DEEP DEPARTMENTAL","","General Trade","SD ROAD",JA
"M/S ISHWAR RETAILS","""RAMPUR ROAD, NEAR SUSHILA TEVARI"", ""HOSPITAL","","General Trade","Uttarakhand",JA
"M/S SHYAM SUPER STORE","SRINAGAR, UTTARAKHAND, TRNS - JAI BADRI VISHAL TRANSPORT","9412033299","General Trade","OUTER",JA
"OLD SHYAM GEN STORE - DAKRA","KAULAGARH","","General Trade","KAULAGARH",JA
"GAURI SHANKER KISHORI LAL - PANDITV","PANDITVARI","9412915269","General Trade","PANDITVARI",JA
"HEM CHANDRA SURESH CHANDRA","NEAR PETROL PUMP, ""BHOWALI, ALMORA ROAD""","05","General Trade","Unassigned",JA
"SHAKUNTALA MEDICAL STORE - TURNER R","TURNER ROAD","8954634632","General Trade","CLEMENT TOWN",JA
"AUDIT FEES PAYABLE","","","General Trade","Unassigned",JA
"IGST TO BE CLAIMED","","","General Trade","Unassigned",JA
"BISHT PRO STORE - MATA MANDIR ROAD","NEAR LAXMI MEDICAL","","General Trade","AJABPUR RACE COURSE",JA
"SATENDER SINGH RAWAT - DHARAMPUR","NEAR REWTI NURSING HOME, DHARAMPUR","","General Trade","DHARAMPUR 1ST",JA
"RANA PRO STORE - MATA MANDIR ROAD","MATA MANDIR ROAD","","General Trade","AJABPUR RACE COURSE",JA
"GUPTA GEN STORE - CANAL ROAD","CANAL ROAD","","General Trade","RAJPUR LOWER",JA
"SHAMBU PRASHAD TARA DUTT - HATTHIBA","HATTHIBARKALA, BILL TO TARA DUTT SHAMBHU","","General Trade","NESHVILLA ROAD",JA
"O2 ZONE - PREMNAGAR","TYAGI MARKET OPP MINI STORE","8630378531","General Trade","PREM NAGAR",JA
"PERS EXPENSE","EXPENSE","","General Trade","Unassigned",JA
"H.K. AGGARWAL - KARGI","KARGI ROAD, NEAR HINDWAN DEPT., SHOP CLOSED","9897749999","General Trade","KARGI",JA
